Work_Pressure,Manager_Support,Sleeping_Habit,Exercise_Habit,Job_Satisfaction,Social_Person,Work_Life_Balance,Lives_With_Family,Work_From_Home,Work_From_Hybrid,Work_From_Office,Working_State,Avg_Working_Hours_Per_Day,Stress_Level
5.0,2.0,3.0,2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,0.7671346644202283,5
2.0,3.0,3.0,1.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,-0.20774493005379865,1
1.0,2.0,5.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,0.8244805229187002,1
1.0,4.0,1.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,2.924193548387097,0.1363302209370343,4
5.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,-1.0679328075308816,2
2.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0584070796460177,1.5699766833988391,2
5.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.036303630363036,-0.03570735455838267,1
2.0,2.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,-2.042812402004909,2
1.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,-0.8958952320354651,2
3.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,0.2510219379339783,3
3.0,1.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.036303630363036,0.7097888059217563,3
4.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.8818263814171733,2
3.0,2.0,1.0,4.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,0.5377512304263393,4
5.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.5518200810446316,3
5.0,2.0,4.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0584070796460177,-0.20774493005379865,5
1.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,-0.32243664705074365,1
1.0,3.0,5.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0584070796460177,2.430164560875922,2
3.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,-0.7812035150385206,2
4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.02163850394009034,1
5.0,5.0,4.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,0.2510219379339783,2
5.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,-1.3546621000232426,5
4.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0294599018003274,-0.09305321305685467,4
2.0,3.0,5.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,-0.4371283640476876,5
2.0,2.0,3.0,5.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,-0.4371283640476876,2
3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,0.5377512304263393,4
3.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.49447422254615964,4
4.0,4.0,1.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-0.09305321305685467,4
2.0,5.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.8244805229187002,2
1.0,3.0,1.0,5.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,3.036303630363036,0.7097888059217563,5
4.0,1.0,1.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,2.94314381270903,0.19367607943550633,2
2.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,-0.09305321305685467,3
3.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,-0.49447422254615964,3
3.0,2.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,0.5377512304263393,5
4.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.924193548387097,0.3657136549309233,1
1.0,2.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,0.19367607943550633,3
2.0,5.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,2.94314381270903,-0.37978250554921567,2
5.0,1.0,4.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,-0.6665117980415766,3
3.0,5.0,5.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,-1.6987372510140761,4
2.0,4.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,-1.2973162415247705,2
4.0,1.0,4.0,4.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,2.94314381270903,1.3979391079034222,4
3.0,4.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,-0.49447422254615964,3
1.0,3.0,3.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,-0.26509078855227064,2
3.0,2.0,2.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.09305321305685467,2
1.0,3.0,5.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,0.5377512304263393,5
4.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,0.9965180984141172,2
3.0,5.0,5.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,-0.9532410905339376,4
4.0,2.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.09305321305685467,4
1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,-1.1252786660293541,5
3.0,4.0,2.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,0.4230595134293953,2
4.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,3.036303630363036,0.19367607943550633,3
3.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.4371283640476876,3
3.0,4.0,2.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,2.487510419374395,3
1.0,1.0,5.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,0.2510219379339783,3
3.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.036303630363036,-1.2399703830262985,4
1.0,5.0,5.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,-1.2973162415247705,5
2.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.37978250554921567,5
5.0,5.0,2.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,-0.37978250554921567,3
2.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,-1.756083109512548,5
1.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0584070796460177,-0.37978250554921567,1
5.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,0.9965180984141172,2
5.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,0.02163850394009034,4
4.0,2.0,2.0,3.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,2.924193548387097,0.02163850394009034,2
2.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0584070796460177,-0.03570735455838267,4
1.0,1.0,5.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.6524429474232842,4
3.0,2.0,4.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.1363302209370343,1
2.0,3.0,5.0,5.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,2.94314381270903,1.1685556739095342,4
4.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,-0.03570735455838267,3
5.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.94314381270903,-1.2399703830262985,1
2.0,2.0,4.0,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0294599018003274,0.07898436243856233,5
1.0,3.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,-0.8385493735369931,3
1.0,1.0,5.0,5.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,3.036303630363036,-0.9532410905339376,4
4.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,0.07898436243856233,1
5.0,4.0,4.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0584070796460177,0.2510219379339783,5
2.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,0.7671346644202283,1
4.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.924193548387097,0.9965180984141172,5
3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,2.924193548387097,0.5377512304263393,4
2.0,1.0,1.0,5.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0584070796460177,1.5126308249003673,1
5.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0584070796460177,-0.49447422254615964,3
1.0,5.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0294599018003274,-2.1575041190018536,4
1.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,2.924193548387097,2.487510419374394,4
5.0,2.0,4.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.924193548387097,0.8244805229187002,5
4.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,1.1685556739095342,2
4.0,4.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,-0.6091659395431046,4
2.0,1.0,5.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,1.3405932494049502,4
3.0,5.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,1.7993601173927283,2
3.0,1.0,2.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0584070796460177,-0.5518200810446316,5
1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,1.1112098154110612,2
3.0,3.0,4.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,2.924193548387097,0.07898436243856233,2
4.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.036303630363036,0.19367607943550633,4
1.0,5.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0584070796460177,0.07898436243856233,2
1.0,1.0,2.0,5.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,-1.469353817020187,4
2.0,4.0,4.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.49447422254615964,4
5.0,2.0,3.0,2.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,-0.6665117980415766,3
2.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,0.2510219379339783,4
2.0,4.0,2.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,-1.2399703830262985,4
2.0,2.0,4.0,3.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,-1.2973162415247705,1
1.0,2.0,2.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,2.028743551386617,2
1.0,5.0,5.0,5.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0584070796460177,0.8244805229187002,3
1.0,4.0,4.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,-1.6413913925156036,2
3.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.8818263814171733,2
4.0,5.0,2.0,2.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,2.924193548387097,-0.20774493005379865,3
2.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,0.1363302209370343,5
5.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.94314381270903,-0.9532410905339376,1
5.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,1.4552849664018952,5
4.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,-0.49447422254615964,2
3.0,1.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,-1.2399703830262985,1
5.0,4.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,2.924193548387097,-0.6091659395431046,1
1.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,0.3083677964324513,1
2.0,5.0,3.0,4.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,0.4230595134293953,1
3.0,5.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-1.6413913925156036,2
1.0,4.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,0.4230595134293953,1
1.0,4.0,1.0,3.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,0.4804053719278673,3
2.0,4.0,2.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,-1.2399703830262985,3
5.0,3.0,2.0,5.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,-0.09305321305685467,2
1.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0584070796460177,-0.7238576565400486,4
4.0,4.0,3.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,-0.15039907155532664,1
5.0,5.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.32243664705074365,5
3.0,2.0,4.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0294599018003274,-1.5840455340171316,3
2.0,5.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,0.3083677964324513,4
4.0,4.0,3.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0294599018003274,0.5377512304263393,3
2.0,3.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,1.9140518343896722,2
5.0,4.0,3.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.6091659395431046,1
3.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0584070796460177,-0.20774493005379865,1
2.0,3.0,2.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0584070796460177,0.4230595134293953,3
1.0,1.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,0.7097888059217563,4
4.0,4.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0294599018003274,0.8244805229187002,1
4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.924193548387097,-0.09305321305685467,1
4.0,4.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.26509078855227064,3
4.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,3.036303630363036,-2.042812402004909,3
2.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0584070796460177,0.5950970889248123,2
2.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.6665117980415766,3
2.0,3.0,3.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,3.036303630363036,-0.15039907155532664,3
3.0,4.0,4.0,3.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0584070796460177,1.1112098154110612,4
4.0,4.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,2.924193548387097,0.6524429474232842,4
4.0,2.0,5.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,-0.20774493005379865,4
2.0,3.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0584070796460177,0.3083677964324513,5
5.0,3.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.19367607943550633,3
2.0,5.0,3.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,0.6524429474232842,4
2.0,4.0,4.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,2.487510419374395,4
1.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,-1.1252786660293541,1
4.0,4.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0294599018003274,-1.182624524527826,4
1.0,3.0,3.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,0.4230595134293953,4
5.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,0.5950970889248123,1
2.0,1.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0584070796460177,0.7097888059217563,2
1.0,3.0,2.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,-0.6091659395431046,1
1.0,5.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,-0.7812035150385206,1
4.0,3.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,0.7671346644202283,3
3.0,4.0,3.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,1.2832473909064783,2
1.0,5.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,-0.4371283640476876,5
2.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.3083677964324513,2
4.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,2.94314381270903,0.9965180984141172,2
1.0,5.0,5.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,0.07898436243856233,5
3.0,3.0,5.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.1363302209370343,3
2.0,4.0,1.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-0.09305321305685467,5
4.0,5.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,-0.15039907155532664,5
2.0,2.0,4.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,-1.756083109512548,1
3.0,2.0,5.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,0.5377512304263393,5
2.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,1.4552849664018952,5
4.0,3.0,4.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,0.5377512304263393,1
4.0,4.0,3.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.9532410905339376,1
4.0,5.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0584070796460177,-0.4371283640476876,3
2.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,0.2510219379339783,4
5.0,5.0,4.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0294599018003274,0.9391722399156452,5
5.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0584070796460177,-0.32243664705074365,2
4.0,5.0,2.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,0.4804053719278673,1
2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,0.19367607943550633,2
2.0,3.0,2.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,0.1363302209370343,4
1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.8958952320354651,3
5.0,2.0,4.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,0.02163850394009034,5
4.0,5.0,3.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,-1.8707748265094926,2
2.0,1.0,3.0,3.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,2.924193548387097,-0.7812035150385206,2
5.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0584070796460177,-0.09305321305685467,3
2.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0584070796460177,0.1363302209370343,4
1.0,1.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0294599018003274,0.4804053719278673,4
4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0584070796460177,0.3083677964324513,1
5.0,3.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0584070796460177,-1.182624524527826,4
1.0,5.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2.924193548387097,0.2510219379339783,5
4.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,3.036303630363036,-0.49447422254615964,3
4.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.924193548387097,2.315472843878978,2
4.0,2.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,-1.5266996755186595,4
3.0,5.0,4.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,2.487510419374395,4
4.0,4.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0584070796460177,-0.5518200810446316,5
4.0,1.0,2.0,4.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,2.94314381270903,-0.26509078855227064,3
3.0,4.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,1.1112098154110612,5
5.0,3.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,0.2510219379339783,4
2.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,0.3083677964324513,2
1.0,4.0,1.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,-0.6091659395431046,3
3.0,5.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,2.924193548387097,0.1363302209370343,5
3.0,3.0,5.0,5.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,0.6524429474232842,4
4.0,5.0,2.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0584070796460177,-1.469353817020187,2
1.0,4.0,2.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,0.4804053719278673,3
4.0,5.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0294599018003274,-0.03570735455838267,3
3.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0584070796460177,-0.6091659395431046,4
5.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,-0.9532410905339376,1
3.0,4.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,2.94314381270903,-1.756083109512548,1
2.0,3.0,3.0,5.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,0.02163850394009034,3
3.0,2.0,5.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,-0.6665117980415766,2
4.0,1.0,5.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,0.3083677964324513,3
5.0,2.0,5.0,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,0.5377512304263393,1
4.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,0.07898436243856233,4
5.0,1.0,3.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,0.3657136549309233,4
5.0,4.0,4.0,2.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,-0.49447422254615964,4
3.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.924193548387097,-0.7812035150385206,1
4.0,5.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,-1.985466543506437,4
1.0,2.0,5.0,3.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,0.2510219379339783,4
2.0,5.0,2.0,5.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0584070796460177,-0.5518200810446316,1
2.0,1.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,0.4804053719278673,2
1.0,1.0,4.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0294599018003274,-0.09305321305685467,4
5.0,4.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,1.7993601173927283,2
2.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.036303630363036,1.3979391079034222,4
3.0,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0294599018003274,-1.3546621000232426,5
5.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,-1.0679328075308816,5
3.0,3.0,3.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,0.02163850394009034,3
3.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,0.8244805229187002,4
5.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0584070796460177,0.07898436243856233,1
3.0,4.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,0.07898436243856233,4
2.0,2.0,4.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,-1.2399703830262985,3
